tax_id,species,genus,family,order,class,phylum,clade,estimated_counts
363844,Variovorax ginsengisoli,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,163.877462471192
303,Pseudomonas putida,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,67.6891525357323
2026199,Paraburkholderia aromaticivorans,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,157.907608416108
425511,Pedobacter duraquae,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,12.1376881669717
430522,Pedobacter steynii,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,32.2122073588349
69373,Curtobacterium pusillum,Curtobacterium,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,38.0342954510067
2003121,Sphingobacterium sp. G1-14,Sphingobacterium,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,19.7700728044222
104087,Pseudomonas frederiksbergensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,96.4731127074106
1353890,Achromobacter kerstersii,Achromobacter,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,16.482265884054
96344,Cupriavidus oxalaticus,Cupriavidus,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,920.069420030531
1353891,Achromobacter deleyi,Achromobacter,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,18.5780380709913
1933220,Sphingobacterium sp. B29,Sphingobacterium,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,14.3636282473771
1727164,Pedobacter sp. PACM 27299,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,23.1429651258495
2201356,Pseudomonas sp. 31-12,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,129.944447319322
1752078,Pedobacter humicola,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,12.3006052077955
68334,Erwinia aphidicola,Erwinia,Erwiniaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,,13.2314236044878
390241,Pedobacter rhizosphaerae,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,53.432192556629
47883,Pseudomonas synxantha,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,43.5736347758319
502331,Mucilaginibacter panaciglaebae,Mucilaginibacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,137.46529754675
164546,Cupriavidus taiwanensis,Cupriavidus,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,573.04545500127
68895,Cupriavidus basilensis,Cupriavidus,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,104.797416261595
1781166,Niastella hibisci,Niastella,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,175.473225771142
995,Solitalea canadensis,Solitalea,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,71.7744750261974
220687,Neobacillus novalis,Neobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,24.5928866205022
38,Archangium disciforme,Archangium,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,84.401165213364
363860,Paenibacillus pocheonensis,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,700.901463720431
119219,Cupriavidus metallidurans,Cupriavidus,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,308.399475898714
373043,Roseomonas aquatica,Roseomonas,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,132.040260105284
396,Rhizobium phaseoli,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,384.807120663808
87645,Aquaspirillum arcticum,Aquaspirillum,Chromobacteriaceae,Neisseriales,Betaproteobacteria,Proteobacteria,,12.4590755308686
220688,Neobacillus soli,Neobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,15.2595338761597
399,Neorhizobium galegae,Neorhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,139.041870836741
1542731,Niastella gongjuensis,Niastella,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,194.389618252055
248026,Cupriavidus pinatubonensis,Cupriavidus,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,538.173573071392
297,Hydrogenophilus thermoluteolus,Hydrogenophilus,Hydrogenophilaceae,Hydrogenophilales,Hydrogenophilalia,Proteobacteria,,23.9131635958389
2048549,Paenibacillus nebraskensis,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,559.483506302912
1688639,Noviherbaspirillum humi,Noviherbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,14.2020165997612
1037680,Bacillus kyonggiensis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,16.5590980552105
95486,Burkholderia cenocepacia,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,237.435135263958
21,Phenylobacterium immobile,Phenylobacterium,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,137.726030437913
1406,Paenibacillus polymyxa,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,174.49319802224
1867796,Vitiosangium cumulatum,Vitiosangium,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,170.336644431133
1399969,Caballeronia megalochromosomata,Caballeronia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,267.549836009784
361876,Paenibacillus soli,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,387.709808775713
1565991,Bacillus sp. X1(2014),Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,22.2683683913191
2015316,Bosea sp. AS-1,Bosea,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,100.414410774348
492736,Dyadobacter alkalitolerans,Dyadobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,46.3852950323474
1867797,Vitiosangium subalbum,Vitiosangium,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,343.88507403477
354355,Niastella yeongjuensis,Niastella,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,625.655831532476
79264,Paenibacillus ehimensis,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,52.0435079335426
279058,Collimonas arenae,Collimonas,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,46.6682240220695
2599640,Bosea sp. F3-2,Bosea,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,60.2450754184069
1524097,Massilia glaciei,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,34.524796848229
1904944,Stenotrophomonas sp. LM091,Stenotrophomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,12.1078602805935
573739,Oxalicibacterium horti,Oxalicibacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,49.0956354791293
1777133,Caballeronia concitans,Caballeronia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,215.325933285818
1221996,Quasibacillus thermotolerans,Quasibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,20.9317185547267
53254,Bosea thiooxidans,Bosea,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,162.865479132682
292,Burkholderia cepacia,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,167.972190787301
1777144,Caballeronia ptereochthonis,Caballeronia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,344.068191317641
624395,Chitinophaga ginsengihumi,Chitinophaga,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,156.42066409316
1658665,Mitsuaria sp. 7,Mitsuaria,,Burkholderiales,Betaproteobacteria,Proteobacteria,,44.2692485285697
1757089,Phenylobacterium panacis,Phenylobacterium,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,221.28970668305
56730,Rhizobium gallicum,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,244.039797191602
529705,Sphingomonas changbaiensis,Sphingomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,,371.720114160292
28232,Geobacter metallireducens,Geobacter,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria,Proteobacteria,,33.5973630175224
1312183,Rhizobium jaguaris,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,176.979770797111
1327635,Sphingomonas sp. Cra20,Sphingomonas,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,,83.7466202793985
60547,Caballeronia glathei,Caballeronia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,74.0478795691831
305,Ralstonia solanacearum,Ralstonia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,119.686419439113
128782,Bosea minatitlanensis,Bosea,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,17.4251580541832
453783,Lysobacter soli,Lysobacter,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,216.836591959979
1650438,Rhizobium paranaense,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,15.8143619709732
1777138,Caballeronia fortuita,Caballeronia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,13.5793544438121
1776423,Mesorhizobium helmanticense,Mesorhizobium,Phyllobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,13.8076800429463
1389935,Achromobacter animicus,Achromobacter,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,38.4928473606218
394092,Cystobacter gracilis,Cystobacter,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,197.58401995876
40571,Lentzea albidocapillata,Lentzea,Pseudonocardiaceae,Pseudonocardiales,Actinobacteria,Actinobacteria,Terrabacteria group,16.3087144748128
28450,Burkholderia pseudomallei,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,134.80508352497
480070,Rhizomicrobium electricum,Rhizomicrobium,Micropepsaceae,Micropepsales,Alphaproteobacteria,Proteobacteria,,106.700114716072
1544861,Burkholderia novacaledonica,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,71.4607906292328
376815,Variovorax soli,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,61.219888735934
1639882,Longimicrobium terrae,Longimicrobium,Longimicrobiaceae,Longimicrobiales,Longimicrobia,Gemmatimonadetes,FCB group,48.0300459675374
148447,Paraburkholderia phymatum,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,106.173773184363
43664,Paenarthrobacter histidinolovorans,Paenarthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,63.3420677578573
1123067,Rubellimicrobium mesophilum,Rubellimicrobium,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,,56.4728398045091
1325125,Kallotenue papyrolyticum,Kallotenue,Kallotenuaceae,Kallotenuales,Chloroflexia,Chloroflexi,Terrabacteria group,29.0277620161426
2249356,Flavobacterium sp. HYN0086,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,14.9580373493789
1777143,Caballeronia glebae,Caballeronia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,116.299999757967
1777132,Caballeronia peredens,Caballeronia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,72.9110710511345
758826,Acidovorax radicis,Acidovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,35.042989680106
71433,Mesorhizobium amorphae,Mesorhizobium,Phyllobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,18.8298138368265
352475,Shinella zoogloeoides,Shinella,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,37.5279286653061
1118963,Arthrobacter sp. Rue61a,Arthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,19.880876465466
488447,Burkholderia contaminans,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,72.0485960116813
1646119,Flavobacterium gossypii,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,21.6270912750518
1671,Pseudarthrobacter oxydans,Pseudarthrobacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,35.1243232430919
1382359,Acidobacterium ailaaui,Acidobacterium,Acidobacteriaceae,Acidobacteriales,Acidobacteriia,Acidobacteria,,145.697014174164
44676,Geothrix fermentans,Geothrix,Holophagaceae,Holophagales,Holophagae,Acidobacteria,,83.0637350484713
2527972,Planctomycetes bacterium Pan181,,,,,Planctomycetes,PVC group,21.0468766194362
1229157,Tumebacillus soli,Tumebacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,46.384911694978
351604,Geobacter uraniireducens,Geobacter,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria,Proteobacteria,,22.4760459139763
1742923,Thermostilla marina,Thermostilla,Thermoguttaceae,Pirellulales,Planctomycetia,Planctomycetes,PVC group,43.6074575244993
715784,Nocardioides iriomotensis,Nocardioides,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,33.9899598703249
1082276,Hydrogenispora ethanolica,Hydrogenispora,,,,Firmicutes,Terrabacteria group,68.4802249229469
94,Stella humosa,Stella,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,67.9431293751837
2602016,Hypericibacter adhaerens,Hypericibacter,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,35.6144188099241
445710,Dyella thiooxydans,Dyella,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,201.864887268352
152142,Mycolicibacterium holsaticum,Mycolicibacterium,Mycobacteriaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,13.5428178367989
151414,Afipia birgiae,Afipia,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,88.6328980156323
443143,Geobacter sp. M18,Geobacter,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria,Proteobacteria,,37.4051654072172
1312852,Thermoanaerobaculum aquaticum,Thermoanaerobaculum,Thermoanaerobaculaceae,Thermoanaerobaculales,Thermoanaerobaculia,Acidobacteria,,213.353498284026
2651284,Pradoshia sp. D12,Pradoshia,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,21.3177519539719
1654716,Bradyrhizobium viridifuturi,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,14.5377369047766
1331910,Thermogutta terrifontis,Thermogutta,Thermoguttaceae,Pirellulales,Planctomycetia,Planctomycetes,PVC group,36.9230371647478
102134,Desulfallas gibsoniae,Desulfallas,Peptococcaceae,Clostridiales,Clostridia,Firmicutes,Terrabacteria group,19.4070599911162
2601677,Tepidiforma bonchosmolovskayae,Tepidiforma,Tepidiformaceae,Tepidiformales,Tepidiformia,Chloroflexi,Terrabacteria group,86.5923067069739
1156395,Dissulfuribacter thermophilus,Dissulfuribacter,,,Deltaproteobacteria,Proteobacteria,,99.3233273893855
50715,Acidisphaera rubrifaciens,Acidisphaera,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,35.4604806980843
238834,Clostridium estertheticum,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Terrabacteria group,90.2148782555471
1837743,Longivirga aurantiaca,Longivirga,Sporichthyaceae,Sporichthyales,Actinobacteria,Actinobacteria,Terrabacteria group,67.2150650430485
404589,Anaeromyxobacter sp. Fw109-5,Anaeromyxobacter,Anaeromyxobacteraceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,34.1775680600721
709810,Azospirillum sp. TSA2s,Azospirillum,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,,49.6599493136946
1812935,Enterobacter roggenkampii,Enterobacter,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,,41.4251179426413
1761741,Paenibacillus periandrae,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,12.2354002305183
2685926,Siphonobacter intestinalis,Siphonobacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,57.9872175663758
561879,Bacillus safensis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,12.0316011398522
47885,Pseudomonas oryzihabitans,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,99.9509919943665
1393,Brevibacillus brevis,Brevibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,135.086782221393
2057004,Paraburkholderia azotifigens,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,35.9465751783867
634771,Chitinophaga eiseniae,Chitinophaga,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,27.138890251941
261302,Paraburkholderia phytofirmans,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,95.9063598339076
93219,Pandoraea norimbergensis,Pandoraea,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,17.8642158964323
1926871,Pedobacter kyonggii,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,30.2859677896334
1242174,Dyella kyungheensis,Dyella,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,21.1272303994076
1905847,Curtobacterium sp. BH-2-1-1,Curtobacterium,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,85.0294682530027
311230,Paraburkholderia terrae,Paraburkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,15.3510516873767
1986952,Sphingobacteriaceae bacterium GW460-11-11-14-LB5,,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,FCB group,18.4200739378548
2010972,Caulobacter rhizosphaerae,Caulobacter,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,39.6397702928385
1914756,Phenylobacterium deserti,Phenylobacterium,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,73.4272228041028
477680,Filimonas lacunae,Filimonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,165.818912499628
1450134,Stenotrophomonas bentonitica,Stenotrophomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,33.8462287988473
36848,Oxalophagus oxalicus,Oxalophagus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,18.5262070186584
29449,Rhizobium etli,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,67.8784375151298
549386,Microvirga guangxiensis,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,100.987274260406
293,Brevundimonas diminuta,Brevundimonas,Caulobacteraceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,,26.6382777919412
216778,Stenotrophomonas rhizophila,Stenotrophomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,19.7300549518051
2072025,Lysinibacillus sp. YS11,Lysinibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,113.416442388043
124798,Microbacterium phyllosphaerae,Microbacterium,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,102.281227333295
2495582,Paenibacillus albus,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,159.200482875217
2606451,Microbacterium sp. 1S1,Microbacterium,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Terrabacteria group,36.4166974996608
41,Stigmatella aurantiaca,Stigmatella,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,47.4269925320851
314722,Pseudoxanthomonas suwonensis,Pseudoxanthomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,17.6350615555955
2572036,Beijerinckiaceae bacterium RH AL1,,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,107.974605701509
204072,Ramlibacter henchirensis,Ramlibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,207.490871072136
217168,Microvirga flocculans,Microvirga,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,109.244294717168
2202827,Methylobacterium terrae,Methylobacterium,Methylobacteriaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,108.672488788188
29529,Chitinophaga arvensicola,Chitinophaga,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,122.154068664453
2527962,Planctomycetes bacterium K2D,,,,,Planctomycetes,PVC group,58.7494619529738
298654,Frankia inefficax,Frankia,Frankiaceae,Frankiales,Actinobacteria,Actinobacteria,Terrabacteria group,173.01800847298
1897629,Rhodoplanes tepidicaeni,Rhodoplanes,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,33.348179507459
1302730,Gracilimonas mengyeensis,Gracilimonas,Balneolaceae,Balneolales,Balneolia,Balneolaeota,FCB group,163.82331392383
2509675,Ktedonosporobacter rubrisoli,Ktedonosporobacter,Ktedonosporobacteraceae,Ktedonobacterales,Ktedonobacteria,Chloroflexi,Terrabacteria group,80.2711699087292
1206749,Nitrolancea hollandica,Nitrolancea,Sphaerobacteraceae,Sphaerobacterales,Thermomicrobia,Chloroflexi,Terrabacteria group,26.8944006665332
516051,Muricauda lutaonensis,Muricauda,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,FCB group,13.6631210344315
1392,Bacillus anthracis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,90.7928334592224
1542737,Marmoricola solisilvae,Marmoricola,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Terrabacteria group,58.0677583535795
2020716,Paenibacillus konkukensis,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,115.018449511749
1949069,Massilia buxea,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,57.4872735678688
1133364,Paenibacillus vulneris,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,147.833510227187
152480,Burkholderia ambifaria,Burkholderia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,38.2042079487406
436515,Variovorax boronicumulans,Variovorax,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,22.0290291645893
158627,Pseudomonas graminis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,,16.2537135619252
516702,Pigmentiphaga litoralis,Pigmentiphaga,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,17.6610071774693
1890295,Pseudoduganella danionis,Pseudoduganella,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,16.4804663909404
126569,Paenibacillus glycanilyticus,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,139.700335439266
946333,Rhizobacter gummiphilus,Rhizobacter,,Burkholderiales,Betaproteobacteria,Proteobacteria,,12.0083351757056
1495200,Fulvimonas yonginensis,Fulvimonas,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,,40.9294485337327
2029860,Tundrisphaera lichenicola,Tundrisphaera,Isosphaeraceae,Isosphaerales,Planctomycetia,Planctomycetes,PVC group,166.851861865448
1930593,Vampirococcus sp. LiM,Vampirococcus,,,,,,15.3542517735296
1036180,Massilia lurida,Massilia,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,,17.9708044162265
394095,Pyxidicoccus fallax,Pyxidicoccus,Myxococcaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,92.1439513830701
670288,Adhaeribacter aerophilus,Adhaeribacter,Hymenobacteraceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,17.9780103050536
45,Melittangium lichenicola,Melittangium,Archangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,22.6920973755425
115979,Bacillus nealsonii,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,43.2143937349539
1572859,Gellertiella hungarica,Gellertiella,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,62.9488953988878
54067,Xylophilus ampelinus,Xylophilus,,Burkholderiales,Betaproteobacteria,Proteobacteria,,18.0469537220968
550982,Parasegetibacter luojiensis,Parasegetibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,48.0969551939886
1036779,Bosea lupini,Bosea,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,14.666594160426
1591105,Devosia humi,Devosia,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,87.0172087580938
2321403,Chryseolinea soli,Chryseolinea,Fulvivirgaceae,Cytophagales,Cytophagia,Bacteroidetes,FCB group,52.8635316618754
33,Myxococcus fulvus,Myxococcus,Myxococcaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,,30.6097210228824
1368430,Rhizobium rosettiformans,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,,13.0631886199663
2488809,Verrucomicrobia bacterium S94,,,,,Verrucomicrobia,PVC group,39.9162766934947
2507935,Cohnella abietis,Cohnella,Paenibacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,37.6224947413721
166793,Solirubrobacter pauli,Solirubrobacter,Solirubrobacteraceae,Solirubrobacterales,Thermoleophilia,Actinobacteria,Terrabacteria group,22.8839938911898
252966,Mahella australiensis,Mahella,Thermoanaerobacterales Family IV. Incertae Sedis,Thermoanaerobacterales,Clostridia,Firmicutes,Terrabacteria group,15.2489965029888
139808,Shimazuella kribbensis,Shimazuella,Thermoactinomycetaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,123.21925109864
1867851,Terrimonas crocea,Terrimonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,FCB group,101.865650470553
1421,Lysinibacillus sphaericus,Lysinibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,76.7115956983664
580165,Bacillus cytotoxicus,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Terrabacteria group,63.8095758348205
